date_value,country_code,confirmed,deaths,stringency_actual,stringency,stringency_legacy,stringency_legacy_disp
2020-08-16,PAK,289215,6175,47.69,47.69,59.52,59.52
2020-08-16,OMN,83086,572,89.81,89.81,89.29,89.29
2020-08-16,NZL,1631,22,68.98,68.98,67.38,67.38
2020-08-16,NPL,26660,104,90.74,90.74,96.43,96.43
2020-08-16,NOR,10005,261,40.74,40.74,60.24,60.24
2020-08-16,NLD,63484,6172,39.81,39.81,58.57,58.57
2020-08-16,NIC,4115,128,20.37,20.37,28.57,28.57
2020-08-16,NGA,49068,975,65.74,65.74,74.52,74.52
2020-08-16,NER,1167,69,17.59,17.59,25,25
2020-08-16,NAM,4154,35,63.89,63.89,66.67,66.67
2020-08-16,MYS,9200,125,64.81,64.81,66.67,66.67
2020-08-16,MWI,5072,161,64.81,64.81,71.43,71.43
2020-08-16,MUS,346,10,22.22,22.22,28.57,28.57
2020-08-16,MRT,6701,157,33.33,33.33,46.43,46.43
2020-08-16,MOZ,2855,19,80.56,80.56,91.67,91.67
2020-08-16,MNG,298,0,60.19,60.19,77.38,77.38
2020-08-16,MMR,375,6,74.07,74.07,76.19,76.19
2020-08-16,MLT,1306,9,39.81,39.81,46.43,46.43
2020-08-16,MLI,2640,125,47.22,47.22,53.57,53.57
2020-08-16,MEX,522162,56757,70.83,70.83,75,75
2020-08-16,MDG,13827,170,65.74,65.74,67.38,67.38
2020-08-16,MDA,30183,896,57.41,57.41,60.71,60.71
2020-08-16,MCO,146,4,65.74,65.74,79.76,79.76
2020-08-16,MAR,42489,658,70.37,70.37,73.81,73.81
2020-08-16,MAC,46,0,23.15,23.15,32.14,32.14
2020-08-16,LVA,1322,32,47.22,47.22,63.1,63.1
2020-08-16,LUX,7458,123,41.67,41.67,53.57,53.57
2020-08-16,LTU,2409,64,28.7,28.7,47.38,47.38
2020-08-16,LSO,903,25,71.3,71.3,83.33,83.33
2020-08-16,LKA,2893,11,41.67,41.67,50,50
2020-08-16,LIE,94,1,43.52,43.52,53.57,53.57
2020-08-16,LBY,8172,153,89.81,89.81,92.86,92.86
2020-08-16,LBR,1257,82,64.81,64.81,73.33,73.33
2020-08-16,LBN,8881,103,24.07,24.07,32.14,32.14
2020-08-16,KWT,76205,501,74.07,74.07,79.76,79.76
2020-08-16,LAO,22,0,36.11,36.11,52.38,52.38
2020-08-16,GBR,318484,41366,66.2,66.2,72.62,72.62
2020-08-16,GAB,8225,51,77.78,77.78,80.95,80.95
2020-08-16,FRO,372,0,37.96,37.96,42.86,42.86
2020-08-16,FRA,244335,30283,48.15,48.15,58.33,58.33
2020-08-16,FJI,28,1,51.85,51.85,66.67,66.67
2020-08-16,FIN,7811,313,32.41,32.41,48.81,48.81
2020-08-16,ETH,29876,528,80.56,80.56,83.33,83.33
2020-08-16,EST,2190,63,32.41,32.41,45.24,45.24
2020-08-16,ESP,342813,28617,62.5,62.5,67.38,67.38
2020-08-16,ERI,285,0,89.81,89.81,92.86,92.86
2020-08-16,EGY,96475,5160,62.96,62.96,77.38,77.38
2020-08-16,ECU,101542,6070,76.39,76.39,79.76,79.76
2020-08-16,DZA,38583,1370,68.52,68.52,82.14,82.14
2020-08-16,DOM,86309,1453,78.7,78.7,80.95,80.95
2020-08-16,DNK,15617,621,50.93,50.93,69.05,69.05
2020-08-16,DMA,18,0,36.11,36.11,41.67,41.67
2020-08-16,DJI,5369,59,50.93,50.93,53.57,53.57
2020-08-16,DEU,223453,9231,56.94,56.94,63.1,63.1
2020-08-16,CZE,20012,397,36.11,36.11,50,50
2020-08-16,CYP,1332,20,47.22,47.22,61.9,61.9
2020-08-16,CUB,3316,88,82.41,82.41,88.1,88.1
2020-08-16,CRI,28465,294,72.22,72.22,78.57,78.57
2020-08-16,CPV,3179,35,65.28,65.28,75,75
2020-08-16,COL,468332,15097,87.04,87.04,91.67,91.67
2020-08-16,COG,3831,76,67.59,67.59,78.57,78.57
2020-08-16,COD,9676,240,40.74,40.74,52.38,52.38
2020-08-16,CMR,18469,401,60.19,60.19,72.62,72.62
2020-08-16,CIV,17026,110,31.94,31.94,38.1,38.1
2020-08-16,CHN,88977,4634,78.24,78.24,74.52,74.52
2020-08-16,CHL,385946,10452,81.94,81.94,79.76,79.76
2020-08-17,GHA,42653,239,52.78,52.78,60.71,60.71
2020-08-17,GIN,8620,51,70.83,70.83,75,75
2020-08-17,GMB,1872,63,77.78,77.78,84.52,84.52
2020-08-17,GRC,7222,230,59.72,59.72,72.62,72.62
2020-08-17,GRL,14,0,31.48,31.48,38.1,38.1
2020-08-17,GTM,62944,2389,87.04,87.04,91.67,91.67
2020-08-17,GUM,558,5,81.48,81.48,88.1,88.1
2020-08-17,GUY,709,23,73.15,73.15,73.81,73.81
2020-08-17,HKG,4524,69,66.67,66.67,75,75
2020-08-17,HND,50995,1583,82.41,82.41,80.95,80.95
2020-08-17,HRV,6656,166,35.19,35.19,50,50
2020-08-17,HTI,7879,196,21.3,21.3,32.14,32.14
2020-08-17,HUN,4946,608,49.07,49.07,58.33,58.33
2020-08-17,IDN,141370,6207,59.72,59.72,60.24,60.24
2020-08-17,IND,2702681,51797,85.65,85.65,86.9,86.9
2020-08-17,IRL,27313,1774,64.35,64.35,71.43,71.43
2020-08-17,IRN,345450,19804,60.19,60.19,71.43,71.43
2020-08-17,IRQ,180133,5954,92.59,92.59,96.43,96.43
2020-08-17,ISL,2014,10,46.3,46.3,53.57,53.57
2020-08-17,ISR,95060,768,37.96,37.96,56.67,56.67
2020-08-17,ITA,254235,35400,68.52,68.52,73.81,73.81
2020-08-17,JAM,1129,14,73.15,73.15,77.38,77.38
2020-08-17,JOR,1398,11,60.19,60.19,67.86,67.86
2020-08-17,JPN,56726,1119,32.41,32.41,45.24,45.24
2020-08-17,KAZ,121639,1633,79.63,79.63,83.33,83.33
2020-08-17,KEN,30365,482,70.37,70.37,80.95,80.95
2020-08-17,KGZ,41991,1496,79.17,79.17,83.33,83.33
2020-08-17,KHM,273,0,47.22,47.22,65.71,65.71
2020-08-17,GEO,1341,17,57.41,57.41,65.48,65.48
2020-08-17,KIR,0,0,22.22,22.22,28.57,28.57
2020-08-17,KOR,15761,306,53.24,53.24,55.48,55.48
2020-08-17,ABW,1121,4,58.33,58.33,59.52,59.52
2020-08-17,AFG,37682,1379,60.19,60.19,69.05,69.05
2020-08-17,AGO,1935,88,79.17,79.17,83.33,83.33
2020-08-17,ALB,7499,230,57.41,57.41,64.29,64.29
2020-08-17,AND,1005,53,41.67,41.67,55.48,55.48
2020-08-17,ARE,64541,364,56.48,56.48,64.29,64.29
2020-08-17,ARG,299126,5814,87.96,87.96,88.1,88.1
2020-08-17,AUS,23773,438,75.46,75.46,75.71,75.71
2020-08-17,AUT,23534,729,37.96,37.96,48.81,48.81
2020-08-17,AZE,34343,508,85.19,85.19,86.9,86.9
2020-08-17,BDI,413,1,11.11,11.11,16.67,16.67
2020-08-17,BEL,78534,9944,58.33,58.33,64.29,64.29
2020-08-17,BEN,2063,39,41.67,41.67,50.71,50.71
2020-08-17,BFA,1280,55,48.15,48.15,45.24,45.24
2020-08-17,BGD,279144,3694,80.09,80.09,83.33,83.33
2020-08-17,BGR,14500,512,38.89,38.89,51.43,51.43
2020-08-17,BHR,47185,173,69.44,69.44,73.81,73.81
2020-08-17,BHS,1329,19,80.09,80.09,81.67,81.67
2020-08-17,BIH,16111,486,59.26,59.26,70.24,70.24
2020-08-17,BLR,69589,613,31.48,31.48,38.1,38.1
2020-08-17,BLZ,475,4,72.69,72.69,77.38,77.38
2020-08-17,BMU,166,9,44.44,44.44,56.67,56.67
2020-08-17,BOL,101223,4123,89.81,89.81,91.67,91.67
2020-08-17,BRA,3367511,108748,69.91,69.91,65,65
2020-08-17,BRB,152,7,48.15,48.15,67.86,67.86
2020-08-17,BRN,142,3,40.74,40.74,52.38,52.38
2020-08-17,BTN,141,0,97.22,97.22,96.43,96.43
2020-08-17,BWA,1308,3,47.22,47.22,56.67,56.67
2020-08-17,CAF,4667,61,50.93,50.93,55.95,55.95
2020-08-17,CAN,122648,9231,67.13,67.13,67.38,67.38
2020-08-17,CHE,38252,1840,43.06,43.06,46.43,46.43
2020-08-17,SVN,2429,129,50,50,57.14,57.14
2020-08-17,SWE,81658,5783,55.56,55.56,70.24,70.24
2020-08-17,SWZ,3894,73,80.56,80.56,88.1,88.1
2020-08-17,SYC,127,0,23.15,23.15,32.14,32.14
2020-08-17,SYR,1764,68,62.04,62.04,70.24,70.24
2020-08-17,TCD,959,76,64.81,64.81,66.67,66.67
2020-08-17,TGO,1154,27,45.37,45.37,52.38,52.38
2020-08-17,THA,3378,58,50,50,63.1,63.1
2020-08-17,TJK,8065,64,53.7,53.7,60.71,60.71
2020-08-17,TLS,25,0,29.63,29.63,39.29,39.29
2020-08-17,TON,0,0,47.22,47.22,57.86,57.86
2020-08-17,TTO,588,12,80.56,80.56,86.9,86.9
2020-08-17,TUN,2185,56,24.07,24.07,32.14,32.14
2020-08-17,TUR,250542,5996,48.15,48.15,63.1,63.1
2020-08-17,TZA,509,21,31.48,31.48,36.43,36.43
2020-08-17,UGA,1560,15,81.48,81.48,84.52,84.52
2020-08-17,UKR,95007,2122,57.87,57.87,64.05,64.05
2020-08-17,URY,1457,40,32.41,32.41,48.81,48.81
2020-08-17,USA,5455531,170355,67.13,67.13,68.57,68.57
2020-08-17,UZB,35702,236,51.85,51.85,65,65
2020-08-17,VEN,34802,288,86.11,86.11,86.9,86.9
2020-08-17,VIR,760,9,65.74,65.74,68.57,68.57
2020-08-17,VNM,983,25,77.31,77.31,76.9,76.9
2020-08-17,VUT,0,0,29.63,29.63,39.29,39.29
2020-08-17,YEM,1869,535,31.48,31.48,45.24,45.24
2020-08-17,ZAF,589886,11982,75,75,78.57,78.57
2020-08-17,ZMB,9839,264,50.93,50.93,63.81,63.81
2020-08-17,ZWE,5308,135,80.56,80.56,88.1,88.1
2020-08-17,TWN,485,7,23.15,23.15,32.14,32.14
2020-08-17,RKS,11545,410,76.85,76.85,80.95,80.95
2020-08-17,NOR,10060,261,40.74,40.74,60.24,60.24
2020-08-17,NPL,27241,107,90.74,90.74,96.43,96.43
2020-08-17,NZL,1643,22,68.98,68.98,67.38,67.38
2020-08-17,OMN,83226,588,89.81,89.81,89.29,89.29
2020-08-17,PAK,289215,6175,47.69,47.69,59.52,59.52
2020-08-17,PAN,82543,1788,83.33,83.33,88.1,88.1
2020-08-17,PER,535946,66589,85.19,85.19,84.52,84.52
2020-08-17,PHL,164474,2681,76.85,76.85,83.33,83.33
2020-08-17,PNG,333,3,47.22,47.22,59.05,59.05
2020-08-17,POL,57279,1885,39.81,39.81,55,55
2020-08-17,PRI,11723,335,73.15,73.15,84.52,84.52
2020-08-17,PRT,54234,1779,60.65,60.65,70.24,70.24
2020-08-17,PRY,10135,145,78.7,78.7,80.95,80.95
2020-08-17,PSE,16844,113,83.33,83.33,88.1,88.1
2020-08-17,QAT,115368,193,77.78,77.78,88.1,88.1
2020-08-17,ROU,71194,3029,42.59,42.59,55.95,55.95
2020-08-17,RUS,925558,15707,62.5,62.5,67.86,67.86
2020-08-17,RWA,2540,8,75.93,75.93,78.57,78.57
2020-08-17,SAU,299914,3436,60.19,60.19,71.43,71.43
2020-08-17,SDN,12485,803,69.91,69.91,79.76,79.76
2020-08-17,SEN,12237,256,37.96,37.96,51.43,51.43
2020-08-17,SGP,55838,27,50.93,50.93,64.29,64.29
2020-08-17,SLB,0,0,33.33,33.33,46.43,46.43
2020-08-17,SLE,1956,69,36.11,36.11,41.67,41.67
2020-08-17,SLV,23193,618,89.81,89.81,96.43,96.43
2020-08-17,SMR,719,42,33.33,33.33,45.24,45.24
2020-08-17,SOM,3257,93,17.59,17.59,25,25
2020-08-17,SRB,29782,677,58.33,58.33,63.1,63.1
2020-08-17,SSD,2490,47,81.48,81.48,89.29,89.29
2020-08-17,SUR,3077,48,85.19,85.19,84.52,84.52
2020-08-17,SVK,2907,31,33.33,33.33,47.86,47.86
2020-08-17,LAO,22,0,36.11,36.11,52.38,52.38
2020-08-17,KWT,76827,502,74.07,74.07,79.76,79.76
2020-08-17,LBN,9337,105,24.07,24.07,32.14,32.14
2020-08-17,LBR,1257,82,64.81,64.81,73.33,73.33
2020-08-17,LBY,8579,157,89.81,89.81,92.86,92.86
2020-08-17,LIE,97,1,43.52,43.52,53.57,53.57
2020-08-17,LKA,2900,11,41.67,41.67,50,50
2020-08-17,LSO,946,30,71.3,71.3,83.33,83.33
2020-08-17,LTU,2430,64,28.7,28.7,47.38,47.38
2020-08-17,LUX,7469,124,41.67,41.67,53.57,53.57
2020-08-17,LVA,1323,32,41.67,41.67,59.29,59.29
2020-08-17,MAC,46,0,23.15,23.15,32.14,32.14
2020-08-17,MAR,43558,681,70.37,70.37,73.81,73.81
2020-08-17,MCO,148,4,65.74,65.74,79.76,79.76
2020-08-17,MDA,30377,908,57.41,57.41,60.71,60.71
2020-08-17,MDG,13886,171,65.74,65.74,67.38,67.38
2020-08-17,MEX,525733,57023,70.83,70.83,75,75
2020-08-17,MLI,2640,125,47.22,47.22,53.57,53.57
2020-08-17,MLT,1375,9,39.81,39.81,46.43,46.43
2020-08-17,MMR,376,6,74.07,74.07,76.19,76.19
2020-08-17,MNG,298,0,60.19,60.19,77.38,77.38
2020-08-17,MOZ,2914,19,80.56,80.56,91.67,91.67
2020-08-17,MRT,6762,157,33.33,33.33,46.43,46.43
2020-08-17,MUS,346,10,22.22,22.22,28.57,28.57
2020-08-17,MWI,5125,162,64.81,64.81,71.43,71.43
2020-08-17,MYS,9212,125,64.81,64.81,66.67,66.67
2020-08-17,NAM,4344,36,63.89,63.89,66.67,66.67
2020-08-17,NER,1167,69,17.59,17.59,25,25
2020-08-17,NGA,49485,977,65.74,65.74,74.52,74.52
2020-08-17,NIC,4115,128,20.37,20.37,28.57,28.57
2020-08-17,NLD,63973,6172,39.81,39.81,58.57,58.57
2020-08-17,CHL,387502,10513,81.94,81.94,79.76,79.76
2020-08-17,CHN,89035,4634,78.24,78.24,74.52,74.52
2020-08-17,CIV,17107,110,31.94,31.94,38.1,38.1
2020-08-17,CMR,18582,403,60.19,60.19,72.62,72.62
2020-08-17,COD,9706,243,40.74,40.74,52.38,52.38
2020-08-17,COG,3831,76,67.59,67.59,78.57,78.57
2020-08-17,COL,476660,15372,87.04,87.04,91.67,91.67
2020-08-17,CPV,3203,36,65.28,65.28,75,75
2020-08-17,CRI,29084,304,72.22,72.22,78.57,78.57
2020-08-17,CUB,3364,88,82.41,82.41,88.1,88.1
2020-08-17,CYP,1332,20,47.22,47.22,61.9,61.9
2020-08-17,CZE,20202,399,36.11,36.11,50,50
2020-08-17,DEU,224014,9232,56.94,56.94,63.1,63.1
2020-08-17,DJI,5372,59,50.93,50.93,53.57,53.57
2020-08-17,DMA,18,0,36.11,36.11,41.67,41.67
2020-08-17,DNK,15740,621,50.93,50.93,69.05,69.05
2020-08-17,DOM,86737,1481,78.7,78.7,80.95,80.95
2020-08-17,DZA,39025,1379,68.52,68.52,82.14,82.14
2020-08-17,ECU,101751,6083,76.39,76.39,79.76,79.76
2020-08-17,EGY,96590,5173,62.96,62.96,77.38,77.38
2020-08-17,ERI,285,0,89.81,89.81,92.86,92.86
2020-08-17,ESP,359082,28646,62.5,62.5,67.38,67.38
2020-08-17,EST,2192,63,32.41,32.41,45.24,45.24
2020-08-17,ETH,31336,544,80.56,80.56,83.33,83.33
2020-08-17,FIN,7854,314,32.41,32.41,48.81,48.81
2020-08-17,FJI,28,1,51.85,51.85,66.67,66.67
2020-08-17,FRA,244761,30302,48.15,48.15,58.33,58.33
2020-08-17,FRO,373,0,37.96,37.96,42.86,42.86
2020-08-17,GAB,8270,53,77.78,77.78,80.95,80.95
2020-08-17,GBR,319197,41369,66.2,66.2,72.62,72.62
2020-08-18,KOR,16058,306,53.24,53.24,55.48,55.48
2020-08-18,KIR,0,0,22.22,22.22,28.57,28.57
2020-08-18,GEO,1351,17,57.41,57.41,65.48,65.48
2020-08-18,KHM,273,0,47.22,47.22,65.71,65.71
2020-08-18,KGZ,42146,1498,79.17,79.17,83.33,83.33
2020-08-18,KEN,30636,487,70.37,70.37,80.95,80.95
2020-08-18,KAZ,121973,1633,79.63,79.63,83.33,83.33
2020-08-18,JPN,57642,1135,32.41,32.41,45.24,45.24
2020-08-18,JOR,1438,11,60.19,60.19,67.86,67.86
2020-08-18,JAM,1146,14,73.15,73.15,77.38,77.38
2020-08-18,ITA,254636,35405,68.52,68.52,73.81,73.81
2020-08-18,ISR,96709,782,37.96,37.96,56.67,56.67
2020-08-18,ISL,2027,10,46.3,46.3,53.57,53.57
2020-08-18,IRQ,184709,6036,92.59,92.59,96.43,96.43
2020-08-18,IRN,347835,19972,60.19,60.19,71.43,71.43
2020-08-18,IRL,27499,1775,67.13,67.13,76.19,76.19
2020-08-18,IND,2767253,52888,85.65,85.65,86.9,86.9
2020-08-18,IDN,143043,6277,59.72,59.72,60.24,60.24
2020-08-18,HUN,4970,609,49.07,49.07,58.33,58.33
2020-08-18,HTI,7897,196,21.3,21.3,32.14,32.14
2020-08-18,HRV,6855,166,35.19,35.19,50,50
2020-08-18,HND,51670,1593,82.41,82.41,80.95,80.95
2020-08-18,HKG,4560,70,66.67,66.67,75,75
2020-08-18,GUY,737,25,73.15,73.15,73.81,73.81
2020-08-18,GUM,577,5,81.48,81.48,88.1,88.1
2020-08-18,GTM,63847,2419,87.04,87.04,91.67,91.67
2020-08-18,GRL,14,0,31.48,31.48,38.1,38.1
2020-08-18,GRC,7472,232,59.72,59.72,72.62,72.62
2020-08-18,GMB,2116,63,77.78,77.78,84.52,84.52
2020-08-18,GIN,8715,52,70.83,70.83,75,75
2020-08-18,GHA,42993,248,52.78,52.78,60.71,60.71
2020-08-18,CHE,38449,1840,43.06,43.06,46.43,46.43
2020-08-18,CAN,123551,9240,67.13,67.13,67.38,67.38
2020-08-18,CAF,4679,61,50.93,50.93,55.95,55.95
2020-08-18,BWA,1308,3,47.22,47.22,56.67,56.67
2020-08-18,BTN,147,0,97.22,97.22,96.43,96.43
2020-08-18,BRN,142,3,40.74,40.74,52.38,52.38
2020-08-18,BRB,153,7,48.15,48.15,67.86,67.86
2020-08-18,BRA,3416775,110100,69.91,69.91,65,65
2020-08-18,BOL,103019,4172,89.81,89.81,91.67,91.67
2020-08-18,BMU,166,9,44.44,44.44,56.67,56.67
2020-08-18,BLZ,475,4,72.69,72.69,77.38,77.38
2020-08-18,BLR,69673,617,31.48,31.48,38.1,38.1
2020-08-18,BIH,16351,495,59.26,59.26,70.24,70.24
2020-08-18,BHS,1424,20,80.09,80.09,81.67,81.67
2020-08-18,BHR,47581,175,69.44,69.44,73.81,73.81
2020-08-18,BGR,14669,519,38.89,38.89,51.43,51.43
2020-08-18,BGD,282344,3740,80.09,80.09,83.33,83.33
2020-08-18,BFA,1280,55,48.15,48.15,45.24,45.24
2020-08-18,BEN,2063,39,41.67,41.67,50.71,50.71
2020-08-18,BEL,78897,9959,58.33,58.33,64.29,64.29
2020-08-18,BDI,416,1,11.11,11.11,16.67,16.67
2020-08-18,AZE,34474,509,85.19,85.19,86.9,86.9
2020-08-18,AUT,23829,729,37.96,37.96,48.81,48.81
2020-08-18,AUS,23989,450,75.46,75.46,75.71,75.71
2020-08-18,ARG,305966,6048,87.96,87.96,88.1,88.1
2020-08-18,ARE,64906,366,56.48,56.48,64.29,64.29
2020-08-18,AND,1005,53,41.67,41.67,55.48,55.48
2020-08-18,ALB,7654,232,57.41,57.41,64.29,64.29
2020-08-18,AGO,1966,90,79.17,79.17,83.33,83.33
2020-08-18,AFG,37685,1379,48.15,48.15,60.71,60.71
2020-08-18,ABW,1205,4,69.44,69.44,73.81,73.81
2020-08-18,RKS,11686,416,76.85,76.85,80.95,80.95
2020-08-18,TWN,486,7,23.15,23.15,32.14,32.14
2020-08-18,ZWE,5378,141,80.56,80.56,88.1,88.1
2020-08-18,ZMB,9981,264,50.93,50.93,63.81,63.81
2020-08-18,ZAF,592144,12264,72.22,72.22,75,75
2020-08-18,YEM,1889,537,31.48,31.48,45.24,45.24
2020-08-18,VUT,0,0,29.63,29.63,39.29,39.29
2020-08-18,VNM,989,26,77.31,77.31,76.9,76.9
2020-08-18,VIR,796,9,65.74,65.74,68.57,68.57
2020-08-18,VEN,35697,297,86.11,86.11,86.9,86.9
2020-08-18,UZB,36352,242,51.85,51.85,65,65
2020-08-18,USA,5500434,171580,67.13,67.13,68.57,68.57
2020-08-18,URY,1485,40,32.41,32.41,48.81,48.81
2020-08-18,UKR,96653,2152,57.87,57.87,64.05,64.05
2020-08-18,UGA,1603,15,81.48,81.48,84.52,84.52
2020-08-18,TZA,509,21,25.93,25.93,31.67,31.67
2020-08-18,TUR,251805,6016,48.15,48.15,63.1,63.1
2020-08-18,TUN,2314,57,24.07,24.07,32.14,32.14
2020-08-18,TTO,629,12,80.56,80.56,86.9,86.9
2020-08-18,TON,0,0,47.22,47.22,57.86,57.86
2020-08-18,TLS,25,0,29.63,29.63,39.29,39.29
2020-08-18,TJK,8099,64,53.7,53.7,60.71,60.71
2020-08-18,THA,3381,58,50,50,63.1,63.1
2020-08-18,TGO,1173,27,48.15,48.15,57.14,57.14
2020-08-18,TCD,970,76,64.81,64.81,66.67,66.67
2020-08-18,SYR,1844,73,62.04,62.04,70.24,70.24
2020-08-18,SYC,127,0,23.15,23.15,32.14,32.14
2020-08-18,SWZ,3989,76,64.81,64.81,79.76,79.76
2020-08-18,SWE,81972,5790,55.56,55.56,70.24,70.24
2020-08-18,SVN,2456,129,50,50,57.14,57.14
2020-08-18,SVK,2922,31,33.33,33.33,47.86,47.86
2020-08-18,SUR,3216,54,85.19,85.19,84.52,84.52
2020-08-18,SSD,2490,47,81.48,81.48,89.29,89.29
2020-08-18,SRB,29890,681,58.33,58.33,63.1,63.1
2020-08-18,SOM,3257,93,17.59,17.59,25,25
2020-08-18,SMR,719,42,33.33,33.33,45.24,45.24
2020-08-18,SLV,23462,625,89.81,89.81,96.43,96.43
2020-08-18,SLE,1959,69,33.33,33.33,40.71,40.71
2020-08-18,SLB,0,0,33.33,33.33,46.43,46.43
2020-08-18,SGP,55938,27,50.93,50.93,64.29,64.29
2020-08-18,SEN,12305,256,37.96,37.96,51.43,51.43
2020-08-18,SDN,12546,805,69.91,69.91,79.76,79.76
2020-08-18,SAU,301323,3470,60.19,60.19,71.43,71.43
2020-08-18,RWA,2577,10,75.93,75.93,78.57,78.57
2020-08-18,RUS,930276,15836,62.5,62.5,67.86,67.86
2020-08-18,ROU,72208,3074,42.59,42.59,55.95,55.95
2020-08-18,QAT,115661,193,77.78,77.78,88.1,88.1
2020-08-18,PSE,17306,113,83.33,83.33,88.1,88.1
2020-08-18,PRY,10606,161,78.7,78.7,80.95,80.95
2020-08-18,PRT,54448,1784,60.65,60.65,70.24,70.24
2020-08-18,PRI,12371,346,73.15,73.15,84.52,84.52
2020-08-18,POL,57876,1896,39.81,39.81,55,55
2020-08-18,PNG,347,3,47.22,47.22,59.05,59.05
2020-08-18,PHL,169213,2687,75.46,75.46,80.48,80.48
2020-08-18,PER,541493,67198,85.19,85.19,84.52,84.52
2020-08-18,PAN,82790,1809,83.33,83.33,88.1,88.1
2020-08-18,PAK,289832,6190,47.69,47.69,59.52,59.52
2020-08-18,OMN,83418,597,86.11,86.11,85.71,85.71
2020-08-18,NZL,1649,22,68.98,68.98,67.38,67.38
2020-08-18,NPL,28257,114,90.74,90.74,96.43,96.43
2020-08-18,NOR,10111,262,40.74,40.74,60.24,60.24
2020-08-18,NLD,64525,6175,50.93,50.93,64.29,64.29
2020-08-18,NIC,4311,133,20.37,20.37,28.57,28.57
2020-08-18,NGA,49895,981,65.74,65.74,74.52,74.52
2020-08-18,NER,1167,69,17.59,17.59,25,25
2020-08-18,NAM,4464,37,63.89,63.89,66.67,66.67
2020-08-18,MYS,9219,125,64.81,64.81,66.67,66.67
2020-08-18,MWI,5193,163,64.81,64.81,71.43,71.43
2020-08-18,MUS,346,10,22.22,22.22,28.57,28.57
2020-08-18,MRT,6789,157,33.33,33.33,46.43,46.43
2020-08-18,MOZ,2991,19,76.85,76.85,88.1,88.1
2020-08-18,MNG,298,0,60.19,60.19,77.38,77.38
2020-08-18,MMR,376,6,77.78,77.78,84.52,84.52
2020-08-18,MLT,1423,9,39.81,39.81,46.43,46.43
2020-08-18,MLI,2666,125,47.22,47.22,53.57,53.57
2020-08-18,MEX,531239,57774,70.83,70.83,75,75
2020-08-18,MDG,14009,173,65.74,65.74,67.38,67.38
2020-08-18,MDA,30789,908,57.41,57.41,60.71,60.71
2020-08-18,MCO,148,4,65.74,65.74,79.76,79.76
2020-08-18,MAR,44803,714,70.37,70.37,73.81,73.81
2020-08-18,MAC,46,0,23.15,23.15,32.14,32.14
2020-08-18,LVA,1323,33,41.67,41.67,59.29,59.29
2020-08-18,LUX,7499,124,41.67,41.67,53.57,53.57
2020-08-18,LTU,2467,64,28.7,28.7,47.38,47.38
2020-08-18,LSO,946,30,71.3,71.3,83.33,83.33
2020-08-18,LKA,2902,11,41.67,41.67,50,50
2020-08-18,LIE,98,1,43.52,43.52,53.57,53.57
2020-08-18,LBY,9068,164,89.81,89.81,92.86,92.86
2020-08-18,LBR,1277,82,64.81,64.81,73.33,73.33
2020-08-18,LBN,9758,107,24.07,24.07,32.14,32.14
2020-08-18,KWT,77470,505,74.07,74.07,79.76,79.76
2020-08-18,LAO,22,0,36.11,36.11,52.38,52.38
2020-08-18,GBR,320286,41381,66.2,66.2,72.62,72.62
2020-08-18,GAB,8270,53,77.78,77.78,80.95,80.95
2020-08-18,FRO,377,0,37.96,37.96,42.86,42.86
2020-08-18,FRA,246821,30323,48.15,48.15,58.33,58.33
2020-08-18,FJI,28,1,51.85,51.85,66.67,66.67
2020-08-18,FIN,7881,314,32.41,32.41,48.81,48.81
2020-08-18,ETH,32722,572,80.56,80.56,83.33,83.33
2020-08-18,EST,2200,63,32.41,32.41,45.24,45.24
2020-08-18,ESP,364196,28670,62.5,62.5,67.38,67.38
2020-08-18,ERI,304,0,89.81,89.81,92.86,92.86
2020-08-18,EGY,96753,5184,62.96,62.96,77.38,77.38
2020-08-18,ECU,102941,6105,76.39,76.39,79.76,79.76
2020-08-18,DZA,39444,1391,79.63,79.63,86.9,86.9
2020-08-18,DOM,87123,1489,78.7,78.7,80.95,80.95
2020-08-18,DNK,15855,621,50.93,50.93,69.05,69.05
2020-08-18,DMA,18,0,36.11,36.11,41.67,41.67
2020-08-18,DJI,5374,59,50.93,50.93,53.57,53.57
2020-08-18,DEU,225404,9236,56.94,56.94,63.1,63.1
2020-08-18,CZE,20483,401,36.11,36.11,50,50
2020-08-18,CYP,1351,20,47.22,47.22,61.9,61.9
2020-08-18,CUB,3408,88,82.41,82.41,88.1,88.1
2020-08-18,CRI,29643,314,72.22,72.22,78.57,78.57
2020-08-18,CPV,3253,36,65.28,65.28,75,75
2020-08-18,COL,489122,15619,87.04,87.04,91.67,91.67
2020-08-18,COG,3831,76,67.59,67.59,78.57,78.57
2020-08-18,COD,9721,243,40.74,40.74,52.38,52.38
2020-08-18,CMR,18599,406,60.19,60.19,72.62,72.62
2020-08-18,CIV,17150,110,31.94,31.94,38.1,38.1
2020-08-18,CHN,89069,4634,78.24,78.24,74.52,74.52
2020-08-18,CHL,388855,10546,81.94,81.94,79.76,79.76
2020-08-19,GHA,43094,256,52.78,52.78,60.71,60.71
2020-08-19,GIN,8792,53,70.83,70.83,75,75
2020-08-19,GMB,2288,77,77.78,77.78,84.52,84.52
2020-08-19,GRC,7684,235,59.72,59.72,72.62,72.62
2020-08-19,GRL,14,0,31.48,31.48,38.1,38.1
2020-08-19,GTM,64881,2467,87.04,87.04,91.67,91.67
